PNODE_ID,PNODE_TYPE,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT,CB_NODE_FLAG,MAX_CB_MW,MAX_CB_MW_EFF_START_DT,MAX_CB_MW_EFF_END_DT,MAX_CB_MW_EFF_START_DT_GMT,MAX_CB_MW_EFF_END_DT_GMT
TDALESPH_1_F2GNODE,,TDALESPH_1_F2GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
TDALESPH_2_G12GNODE,,TDALESPH_2_G12GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SNIPE_BP_LNODENRE,,SNIPE_BP_LNODENRE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SPRNG_BP_LNODENO1,,SPRNG_BP_LNODENO1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DAYTO_BP_LNODESS,,DAYTO_BP_LNODESS,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
UNIV_EW_1_UFOGNODE,,UNIV_EW_1_UFOGNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DITTM_BP_LNODENMCC,,DITTM_BP_LNODENMCC,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DOE_A8_LNODEMR1,,DOE_A8_LNODEMR1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
EASTO_BP_LNODESER,,EASTO_BP_LNODESER,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ELENS_BP_LNODERV1,,ELENS_BP_LNODERV1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FOBES_BP_LNODEFMR,,FOBES_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FREDC_BP_LNODESS2,,FREDC_BP_LNODESS2,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HEDGES_LNODERON,,HEDGES_LNODERON,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CHIEF_JO_5_G26GNODE,,CHIEF_JO_5_G26GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FREDCOGN_2_GTGNODE,,FREDCOGN_2_GTGNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
JOHN_DAY_5_G06GNODE,,JOHN_DAY_5_G06GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LEABURGS_6_G02GNODE,,LEABURGS_6_G02GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MIST_LNODEWOE,,MIST_LNODEWOE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LIT_GOOS_5_G01GNODE,,LIT_GOOS_5_G01GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MTSOL_BP_LNODEFMR,,MTSOL_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ROZA_1_PH1GNODE,,ROZA_1_PH1GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
COKSL_BP_LNODEFMR,,COKSL_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SMITHFLS_1_G01GNODE,,SMITHFLS_1_G01GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
G_COULEE_2_G15GNODE,,G_COULEE_2_G15GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PWRCI_BP_LNODEESS,,PWRCI_BP_LNODEESS,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FAIRV_BP_LNODESS,,FAIRV_BP_LNODESS,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SANDP_BP_LNODEYON,,SANDP_BP_LNODEYON,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SILVR_BP_LNODEPUD,,SILVR_BP_LNODEPUD,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
KALIS_BP_LNODERV2,,KALIS_BP_LNODERV2,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
KEELR_BP_LNODECC5,,KEELR_BP_LNODECC5,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
KENNEDY_LNODEXF1,,KENNEDY_LNODEXF1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
WALAW_BP_LNODEALA,,WALAW_BP_LNODEALA,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LIBYP_BP_LNODEXF3,,LIBYP_BP_LNODEXF3,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BIGED_BP_LNODELFDR2,,BIGED_BP_LNODELFDR2,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BENTC_BP_LNODEPUD,,BENTC_BP_LNODEPUD,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CASCL_BP_LNODELKS,,CASCL_BP_LNODELKS,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BUTRC_BP_LNODEFMR,,BUTRC_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
NORPA_BP_LNODELD3,,NORPA_BP_LNODELD3,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
NPASC_BP_LNODEFMR,,NPASC_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OAKRI_BP_LNODELEC,,OAKRI_BP_LNODELEC,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OLIVE_BP_LNODEXF1,,OLIVE_BP_LNODEXF1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ORDNE_BP_LNODE140,,ORDNE_BP_LNODE140,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DERPA_BP_LNODERPK,,DERPA_BP_LNODERPK,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
COLMW_BP_LNODETZ2,,COLMW_BP_LNODETZ2,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CHIEF_JO_2_G01GNODE,,CHIEF_JO_2_G01GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PORTA_BP_LNODETY2,,PORTA_BP_LNODETY2,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DELAMETR_LNODEFMR,,DELAMETR_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DELTS_BP_LNODEFMR,,DELTS_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PRIOR1_LNODEOR1A,,PRIOR1_LNODEOR1A,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
EELNS_BP_LNODESBG,,EELNS_BP_LNODESBG,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
EAGLE_BP_LNODEEND,,EAGLE_BP_LNODEEND,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
G_COULEE_2_PG7GNODE,,G_COULEE_2_PG7GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HARVESTW_2_Z1GNODE,,HARVESTW_2_Z1GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HUNGRY_H_2_G03GNODE,,HUNGRY_H_2_G03GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ICE_HARB_1_G03GNODE,,ICE_HARB_1_G03GNODE,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FORGR_BP_LNODEOR1,,FORGR_BP_LNODEOR1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FREDC_BP_LNODESS1,,FREDC_BP_LNODESS1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
GLADE_LNODEEND,,GLADE_LNODEEND,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
TIMBER_LNODE115,,TIMBER_LNODE115,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VALLY_BP_LNODENL2,,VALLY_BP_LNODENL2,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
KALIS_BP_LNODERES,,KALIS_BP_LNODERES,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HYUND_BP_LNODENIX,,HYUND_BP_LNODENIX,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MARCO_BP_LNODEDR1,,MARCO_BP_LNODEDR1,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ALDER_BP_LNODEFMR,,ALDER_BP_LNODEFMR,,2022-05-03T00:00:00,2030-12-31T23:59:59,2022-05-03T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
RUNYAN_LNODEXF2,,RUNYAN_LNODEXF2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
AS_7_AVAL_SOLAR_IIGNODE,,AS_7_AVAL_SOLAR_IIGNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SPD_LNODEFDR12,,SPD_LNODEFDR12,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LINCOLN_LNODEK2,,LINCOLN_LNODEK2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VKI_2_SNT_HYBRIDGNODE,,VKI_2_SNT_HYBRIDGNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VF_LNODEFDR2,,VF_LNODEFDR2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HLBR_LNODEBR2,,HLBR_LNODEBR2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
COLV_IND_LNODEER,,COLV_IND_LNODEER,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ASBDIST_LNODEXF1,,ASBDIST_LNODEXF1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SCGX_LNODEAUX,,SCGX_LNODEAUX,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BREWSTER_LNODEDR1,,BREWSTER_LNODEDR1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FA_LNODEFDR6,,FA_LNODEFDR6,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ETIWANDA_7_N002,,ETIWANDA_7_N002,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
COMA_2_MTSOLAR1GNODE,,COMA_2_MTSOLAR1GNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
RIOPUERC_1_NORTHENCINOPVGNODE,,RIOPUERC_1_NORTHENCINOPVGNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PAL_LNODEFDR2,,PAL_LNODEFDR2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MIKE_DON_LNODEF1,,MIKE_DON_LNODEF1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MDT_LNODEFDR15,,MDT_LNODEFDR15,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MDT_LNODEFDR8,,MDT_LNODEFDR8,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BP_LNODEHU,,BP_LNODEHU,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HGTN_LNODET131,,HGTN_LNODET131,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VEEDOL_LNODET1,,VEEDOL_LNODET1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MRL_LNODEFDR6,,MRL_LNODEFDR6,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HORSMESA_LNODEDM2,,HORSMESA_LNODEDM2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
WPK_LNODEFDR26,,WPK_LNODEFDR26,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OPHIR_LNODE15,,OPHIR_LNODE15,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
STAR_LNODE018A,,STAR_LNODE018A,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
STAR_LNODE015A,,STAR_LNODE015A,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SPD_LNODEFDR10,,SPD_LNODEFDR10,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PATEROS_LNODEROS,,PATEROS_LNODEROS,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CRYSTAL_2_GEMINI_PVGNODE,,CRYSTAL_2_GEMINI_PVGNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BRIDGBAR_LNODE1,,BRIDGBAR_LNODE1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PATRIOT_LNODEDIST2,,PATRIOT_LNODEDIST2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MDT_LNODEFDR17,,MDT_LNODEFDR17,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BRAYS_LNODEAYS,,BRAYS_LNODEAYS,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
OKANOGAN_LNODED1,,OKANOGAN_LNODED1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FAL_APS_LNODEFDR15,,FAL_APS_LNODEFDR15,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MCCL_LNODEBR2,,MCCL_LNODEBR2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MRL_LNODEFDR1,,MRL_LNODEFDR1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HORSMESA_LNODEDM1,,HORSMESA_LNODEDM1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SYRACUSE_LNODET7,,SYRACUSE_LNODET7,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VA_7_VALENCIA_SOLRGNODE,,VA_7_VALENCIA_SOLRGNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MRMNFLAT_LNODEDM,,MRMNFLAT_LNODEDM,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FRIAS_LNODE-2,,FRIAS_LNODE-2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MLBA_6_BSP1GNODE,,MLBA_6_BSP1GNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
ELISFORD_LNODERD,,ELISFORD_LNODERD,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HAWK_LNODET131,,HAWK_LNODET131,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
STAR_LNODE017A,,STAR_LNODE017A,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
WINTHROP_LNODE15,,WINTHROP_LNODE15,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
HIGHLNDS_1_G01GNODE,,HIGHLNDS_1_G01GNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
RATTLESNAKE_LNODECF1,,RATTLESNAKE_LNODECF1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CANYONC_LNODER1,,CANYONC_LNODER1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PANGBORN_LNODEF2,,PANGBORN_LNODEF2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FAL_APS_LNODEFDR13,,FAL_APS_LNODEFDR13,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FRIAS_LNODE-3,,FRIAS_LNODE-3,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BNG_LNODEFDR4,,BNG_LNODEFDR4,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SAG_1_RDROCSLR_BESSGNODE,,SAG_1_RDROCSLR_BESSGNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
CL34STUP_LNODEBRINE,,CL34STUP_LNODEBRINE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
TERRY_LNODEF2,,TERRY_LNODEF2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
FA_7_DGGT1GNODE,,FA_7_DGGT1GNODE,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
WINTHR_T_LNODETT,,WINTHR_T_LNODETT,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
PAL_LNODEFDR4,,PAL_LNODEFDR4,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
SO_NILE_LNODET1,,SO_NILE_LNODET1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
BONANZA_LNODE69,,BONANZA_LNODE69,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VEEDOL_LNODET2,,VEEDOL_LNODET2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
LODICITY_6_NNG1,,LODICITY_6_NNG1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
EASTMNT_LNODEF1,,EASTMNT_LNODEF1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MDT_LNODEFDR14,,MDT_LNODEFDR14,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
DL_LNODEFDR3,,DL_LNODEFDR3,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
TONASKET_LNODEUD,,TONASKET_LNODEUD,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
TWISP_LNODEISP,,TWISP_LNODEISP,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
VALLEYSC_1_NBT1,,VALLEYSC_1_NBT1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,Y,,,,,
SANDFLAT_LNODETS,,SANDFLAT_LNODETS,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MAIN_PGE_LNODEBR2,,MAIN_PGE_LNODEBR2,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
MU_LNODEFDR1,,MU_LNODEFDR1,,2023-04-26T00:00:00,2030-12-31T23:59:59,2023-04-26T07:00:00-00:00,2031-01-01T07:59:59-00:00,N,,,,,
